,kSOCSon,k_d4,delR,meanR,krec_a1,krec_a2,krec_b1,krec_b2,gamma
815,6.164849218311931e-05,0.004462804427946348,167.58388911114378,590.3898924853847,0.02673604269319794,3.442123019873032,0.014282134814417584,0.27345634779928035,10.435738960681498
816,7.118867103494408e-05,0.0023001423802825895,343.82649882844964,638.5183624363742,0.03212774550214835,3.2869168775822737,0.013266042241682359,0.33045325565340633,9.218769831545044
817,4.837685089349736e-05,0.0009396439875258796,477.77352842599754,660.2265439167938,0.032470296148740925,4.026028527575748,0.013751585125519078,0.3206528850822872,8.34902679665727
818,4.8078668836197366e-05,0.0012217283472540166,632.9491693855769,628.9492628468415,0.03488913891402668,3.591386394454778,0.01299035807165996,0.3842663173180308,8.788168651119205
819,3.1443025928344036e-05,0.0012210492577612456,192.56653339683163,741.3711570137564,0.03258538179116344,3.611173859297797,0.01530608684655935,0.4022688899333299,7.269197470000451
820,3.278945608121652e-05,0.0008177790779381824,145.81624770832764,774.8044274926148,0.0404311660707402,3.8201822511803556,0.012570646104032475,0.3693569602903919,7.00473981500457
821,3.1112941974866425e-05,0.0015229332246250401,705.513276734467,637.6501934822847,0.04015415387804938,3.89993360999079,0.011208458751960011,0.3840295588637472,8.298930788459563
822,2.769851480966652e-05,0.0011182672558460393,811.9062038696766,793.3147297621344,0.03382130853225807,3.800702022866345,0.011584880781733078,0.36980683339181303,6.3825786107692
823,2.1944771406958248e-05,0.0009535166380101734,806.0492192497292,827.8992395581495,0.034730891767668616,3.632238308807417,0.012564052534713578,0.3506374789691589,5.871794389067645
824,2.608561182456545e-05,0.0013213677794007054,572.5092662932805,592.6048797443702,0.03825396478299045,3.8039257179584616,0.013109835929630186,0.3541358439142734,8.647080744296966
825,2.3308336610806494e-05,0.0005594082783620761,291.3914693404515,748.7098425700126,0.03832142441984994,3.4430712498052922,0.012187419859618657,0.4074447075004279,6.7369785458745355
826,2.627053244628658e-05,0.00016765264216480615,460.7660581549728,749.6213804458164,0.040613579143657395,3.4620024175924615,0.012751854017624489,0.36400339122828257,6.709514002567344
827,2.7939440203702342e-05,0.00016093095981733365,32.312704352604555,405.34289001429033,0.03779689943311961,3.716582295923958,0.014863222803711247,0.3970901332529957,14.169114250253603
828,2.624749621393611e-05,0.00012480143409252927,465.6516214667408,792.7666270571872,0.029695286926874436,4.046400224804554,0.014006867607728507,0.3524593638880634,6.306396849999399
829,3.395300286312633e-05,0.00012747818825064333,640.7605216803305,813.5875012713324,0.038794008910929184,4.294719772675766,0.012476251130528592,0.431593284172147,6.283626553907074
830,2.9737745936326213e-05,0.00014975476011953835,915.2950558976854,839.3413087710015,0.035411517474909324,3.9295123050535983,0.013790713856745329,0.4000405911331418,6.038915785224508
831,4.529232328176767e-05,0.0003004709521735461,160.02455563008766,706.9259034147,0.03472023151769604,3.6684777539521263,0.01415298320765685,0.3751244164788997,8.094225898559186
832,4.144151080830533e-05,0.00026103460326925963,-98.16970862689601,577.0012613191301,0.034838802008729006,3.3600856184382,0.013777557708165699,0.31895460057042546,11.10917494555969
833,4.012829797867365e-05,0.00014401947526040653,235.7069832402737,534.6735505796681,0.030698070168940342,2.9544805491363393,0.01462167022833412,0.35184962202180864,10.565650161659967
834,4.6289396134021456e-05,0.0006593186464328249,-85.67966740105317,366.2817158158655,0.02933449894440411,3.2653048203289643,0.014654200757033489,0.2851383490622045,19.056708957109343
835,5.1093843777830145e-05,0.0009533958300136336,-52.906608842756775,395.35040878071527,0.03419894181783715,3.4456154473634,0.013957932301972507,0.27892603411011524,17.390897522563936
